Tipologia;Id;Brand;Modello;Allestimento;Segmentazione;Segmentazione descrizione;Prezzo;Anticipo 1;Durata 1;Km 1;Canone 1;Anticipo 2;Durata 2;Km 2;Canone 2;Anticipo 3;Durata 3;Km 3;Canone 3;Anticipo 4;Durata 4;Km 4;Canone 4;Anticipo 5;Durata 5;Km 5;Canone 5;Anticipo 6;Durata 6;Km 6;Canone 6;Anticipo 7;Durata 7;Km 7;Canone 7;Anticipo 8;Durata 8;Km 8;Canone 8;Optional;Alimentazione;Cilindrata Effettiva;Cilindrata;Pacchetto (Tipo Eletta, Sport);Model Year;Peso;Portata;Tipo Veicolo;Emissioni C02;Trazione;Consumo Combinato;Porte;Posti;Cambio;Potenza Massima KW;Potenza Massima CV;Cavalli Fiscali;Corpo Veicolo;Codice Ruote Anteriori;Codice Ruote Posteriori;Stock;Usato;Da Ordine;Pronta Consegna;Delivery;Data di Registrazione;Kilometraggio;Link al player;Immagine Copertina
Auto;-;BMW;SERIE 3;BMW SERIE 3 318i Aut. Sedan 4-Door (Euro 6E);ACP;-;38828;zero;48;40000;620;zero;48;120000;760;zero;60;50000;590;zero;60;150000;700;5820;48;40000;490;5820;48;120000;630;5820;60;50000;490;5820;60;150000;610;-;Diesel - Electric;1998 Cm3;1998 L;318i Aut.;2025;1500 Kg;555 Kg;Manufacturer Vehicle;0 G/Km;Rear;6.4 Litri Per 100km;4-Door;5;AUT8;115 KW;156 CV;20;Sedan;225/50 C17 98Y;225/50 C17 98Y;no;no;si;-;-;-;-;-;https://s3.stampyt.io/prod/customer/media/1b4e6fb2-1395-4b77-bc66-d19bb5afc5b9/ed0630a9-bd90-4833-a8fb-edc6f27c4316.jpg
Auto;40278208;BMW;SERIE 3;BMW SERIE 3 320e Sport Touring auto SW 5-door (Euro 6D);FWP;Middle - Station Wagon - Premium;45180;zero;48;40000;640;zero;48;120000;730;zero;60;50000;600;zero;60;150000;680;6780;48;40000;500;6780;48;120000;580;6780;60;50000;490;6780;60;150000;570;Active Cruise Control Con Funzione Stop&Go, BMW CAR CARE EQUIPMENT (OBBLIGATORIO PER NLT Dal 01.07.2020), Eliminazione Funzione Sedile Passeggero, Regolazione Larghezza Schienale, Sedili In Pelle Vernasca, Tyre Repair Kit, Vernice Metallizzata;Unleaded - Electric;1998 Cm3;1998 L;320e Sport Touring Auto;2022;1905 Kg;450 Kg;Manufacturer Vehicle;0 G/Km;Rear;1.5 Litri Per 100km;5-Door;5;AUT8;150 KW;204 CV;20;SW;225/50 C17 98Y;225/50 C17 98Y;no;si;no;-;-;11/02/2022;52014;https://auto.nextlane.com/public/player/6f4db9efe8d054a0842e151284a7500a079a6d74b4b2689f319d91d0c2c482e18592ae508db3b21146d1ed6d2028b77b3b5f0f9b4ec8dafbdc244e4e558c7033;https://s3.stampyt.io/prod/customer/media/1b4e6fb2-1395-4b77-bc66-d19bb5afc5b9/ed0630a9-bd90-4833-a8fb-edc6f27c4316.jpg
Auto;-;BMW;X1;BMW X1 SDrive 18i DCT Sport Utility Vehicle 5-Door (Euro 6E);ABP;-;33664;zero;48;40000;600;zero;48;120000;730;zero;60;50000;570;zero;60;150000;680;5050;48;40000;500;5050;48;120000;630;5050;60;50000;490;5050;60;150000;590;-;Diesel;1499 Cm3;1499 L;SDrive 18i DCT;2025;1575 Kg;500 Kg;Manufacturer Vehicle;0 G/Km;Front;6.3 Litri Per 100km;5-Door;5;AUT7;100 KW;136 CV;16;Sport Utility Vehicle;205/65 C17 96V;205/65 C17 96V;no;no;si;-;-;-;-;-;https://www.nolecar.com/immaginiutente/automobili//700/700_M_619_al.jpg
Auto;40255820;BMW;X1;BMW X1 sDrive 16d Business Advantage Sport utility vehicle 5-door (Euro 6D);DSP;Compact - Suv/Cross Over - Premium;29156;zero;48;40000;500;zero;48;120000;560;zero;60;50000;440;zero;60;150000;510;4370;48;40000;410;4370;48;120000;470;4370;60;50000;370;4370;60;150000;430;BMW CAR CARE EQUIPMENT (OBBLIGATORIO PER NLT Dal 01.07.2020), Cambio Automatico Steptronic A 7 Rapporti Con Doppia Frizione, Ruotino Di Emergenza, Vernice Metallizzata;Diesel;1496 Cm3;1496 L;SDrive 16d Business Advantage;2021;1555 Kg;-1554 Kg;Manufacturer Vehicle;107 G/Km;Front;5.1 Litri Per 100km;5-Door;5;MAN6;85 KW;116 CV;16;Sport Utility Vehicle;225/55 C17 97W;225/55 C17 97W;no;si;no;-;-;14/12/2021;75625;https://auto.nextlane.com/public/player/f4e2e56c7010554c2b3b811e97b21df0b888b8583df69d7a224fbf6050a0b775e5dce31e3a1d5da417ec6f130dc38c1926dfe8323eb203e8d97859a0a9c47176;https://s3.stampyt.io/prod/customer/media/0896cf0b-b8b4-49c5-93ec-6576cff932b3/3961481d-844c-414b-859d-73c296abc158.jpg
Auto;-;BMW;X2;BMW X2 SDrive 18d DCT Sport Utility Vehicle 5-Door (Euro 6E);DSP;Compact - Suv/Cross Over - Premium;37189;zero;48;40000;680;zero;48;120000;680;zero;60;50000;690;zero;60;150000;740;5580;48;40000;570;5580;48;120000;670;5580;60;50000;550;5580;60;150000;650;-;Diesel;1995 Cm3;1995 L;SDrive 18d DCT;2025;1675 Kg;495 Kg;Manufacturer Vehicle;0 G/Km;Front;5.1 Litri Per 100km;5-Door;5;AUT7;110 KW;150 CV;20;Sport Utility Vehicle;225/55 C18 102Y;225/55 C18 102Y;no;no;si;-;-;-;-;-;-
Auto;-;BMW;X3;BMW X3 XDrive 20 Sport Utility Vehicle 5-Door (Euro 6E);BSP;-;51697;zero;48;40000;880;zero;48;120000;1040;zero;60;50000;820;zero;60;150000;950;7750;48;40000;720;7750;48;120000;880;7750;60;50000;690;7750;60;150000;820;-;Diesel - Electric;1998 Cm3;1998 L;XDrive 20;2025;1930 Kg;570 Kg;Manufacturer Vehicle;0 G/Km;4WD;6.9 Litri Per 100km;5-Door;5;AUT8;153 KW;208 CV;20;Sport Utility Vehicle;225/60 C18 104W;225/60 C18 104W;no;no;si;-;-;-;-;-;https://s3.stampyt.io/prod/customer/media/adc3d4b5-85f2-462d-bf08-c02e529ae239/1806d454-3851-49cb-83a1-7d36554c70bd.jpg
Auto;40243382;BMW;X3;BMW X3 xDrive 20d MH48V Business Advantage Sport utility vehicle 5-door (Euro 6D);FSP;Middle - Suv/Cross Over - Premium;44443;zero;48;40000;520;zero;48;120000;610;zero;60;50000;470;zero;60;150000;560;6670;48;40000;380;6670;48;120000;470;6670;60;50000;360;6670;60;150000;440;BMW CAR CARE EQUIPMENT (OBBLIGATORIO PER NLT Dal 01.07.2020), Vernici Metallizzate;Diesel - Electric;1995 Cm3;1995 L;XDrive 20d MH48V Business Advantage;2021;1910 Kg;510 Kg;Manufacturer Vehicle;126 G/Km;4WD;4.8 Litri Per 100km;5-Door;5;AUT8;140 KW;190 CV;20;Sport Utility Vehicle;225/60 C18 104W;225/60 C18 104W;no;si;no;-;-;16/03/2021;79591;https://auto.nextlane.com/public/player/27436c9f363957525472bd4985a5a33ff439bd9ec7f35496ca34d7b205771945a7ace9a827f43f673463cbab21aa8c6821c8e03aa2864978bb54f2a4390b9826;https://s3.stampyt.io/prod/customer/media/adc3d4b5-85f2-462d-bf08-c02e529ae239/1806d454-3851-49cb-83a1-7d36554c70bd.jpg
Auto;40375296;BMW;X3;BMW X3 xDrive 20d MH48V Msport Sport utility vehicle 5-door (Euro 6D);FSP;Middle - Suv/Cross Over - Premium;53049;zero;48;40000;1010;zero;48;120000;1090;zero;60;50000;900;zero;60;150000;990;7960;48;40000;840;7960;48;120000;930;7960;60;50000;770;7960;60;150000;860;"BMW CAR CARE EQUIPMENT (OBBLIGATORIO PER NLT Dal 01.07.2020), Cerchi In Lega Da 20"" A Doppie Razze, Styling 699 M (Pneum. Misti Ant. 245/45 Post 275/40 R20 - Standard), Parking Assistant Plus Con SurroundView, Supporto Lombare, Vernici Metallizzate, Vetri Posteriori Laterali E Lunotto Oscurati";Diesel - Electric;1995 Cm3;1995 L;XDrive 20d MH48V Msport;2023;1915 Kg;585 Kg;Manufacturer Vehicle;0 G/Km;4WD;5.9 Litri Per 100km;5-Door;5;AUT8;140 KW;190 CV;20;Sport Utility Vehicle;245/50 C19 103W;245/50 C19 103W;no;si;no;-;-;18/04/2024;14028;https://auto.nextlane.com/public/player/e5b8c7fc5f2cab9a960b9177dbd93fe1e9e5357b0d531c954109910185333b8504dad8fcd5e189bdde845a5d85580d7ffff328f9b99b1b798f0a7ac8fe042521;https://s3.stampyt.io/prod/customer/media/63844397-ef7d-48a9-8b1f-2da1bdcd13bf/3ce19061-6a21-4a02-87c5-bac44a0f1bee.jpg
Auto;40277979;BMW;X3;BMW X3 xDrive 30e Sport utility vehicle 5-door (Euro 6D);FSP;Middle - Suv/Cross Over - Premium;52926;zero;48;40000;1000;zero;48;120000;1080;zero;60;50000;880;zero;60;150000;960;7940;48;40000;830;7940;48;120000;910;7940;60;50000;750;7940;60;150000;820;BMW CAR CARE EQUIPMENT (OBBLIGATORIO PER NLT Dal 01.07.2020), Eliminazione Funzione Sedile Passeggero, Supporto Lombare, Vernici Metallizzate, Vetri Posteriori Laterali E Lunotto Oscurati;Unleaded - Electric;1998 Cm3;1998 L;XDrive 30e;2022;2065 Kg;535 Kg;Manufacturer Vehicle;0 G/Km;4WD;2 Litri Per 100km;5-Door;5;AUT8;215 KW;292 CV;20;Sport Utility Vehicle;225/60 C18 104W;225/60 C18 104W;no;si;no;-;-;11/01/2022;59593;https://auto.nextlane.com/public/player/e4af3f2b8d3b65ae49059ba5eee68a59d09aa40eecdce2895b6879b41722a08edf5c369d9e3a7879f31b7acbdc5813aa1e0e74f7a1838b3cc068f41a98df9722;https://s3.stampyt.io/prod/customer/media/26ae3838-6633-4daa-88d2-dd01c938f10b/19f1262e-feb4-4007-b437-14fda2b088d4.jpg
Auto;40277984;BMW;X3;BMW X3 xDrive 30e Sport utility vehicle 5-door (Euro 6D);FSP;Middle - Suv/Cross Over - Premium;52926;zero;48;40000;740;zero;48;120000;830;zero;60;50000;670;zero;60;150000;750;7940;48;40000;570;7940;48;120000;660;7940;60;50000;530;7940;60;150000;610;BMW CAR CARE EQUIPMENT (OBBLIGATORIO PER NLT Dal 01.07.2020), Eliminazione Funzione Sedile Passeggero, Supporto Lombare, Vernici Metallizzate, Vetri Posteriori Laterali E Lunotto Oscurati;Unleaded - Electric;1998 Cm3;1998 L;XDrive 30e;2022;2065 Kg;535 Kg;Manufacturer Vehicle;0 G/Km;4WD;2 Litri Per 100km;5-Door;5;AUT8;215 KW;292 CV;20;Sport Utility Vehicle;225/60 C18 104W;225/60 C18 104W;no;si;no;-;-;11/01/2022;29757;https://auto.nextlane.com/public/player/f61708471bc102c6c43f97b25c40b934b255a8b1ee07f4b453eb95d04b5e6ef1e32f052b5d7bec4d90ad89737567c783889b595e2d5a57ad9d486f2664477e56;https://s3.stampyt.io/prod/customer/media/4e059bac-dfd8-4c6f-9789-9b6954ead3c2/26ceeaa8-1972-4ffb-9d8e-bbcbf93de462.jpg
Auto;40324697;BMW;X3;BMW X3 xDrive 30e Sport utility vehicle 5-door (Euro 6D);FSP;Middle - Suv/Cross Over - Premium;54648;zero;48;40000;950;zero;48;120000;1050;zero;60;50000;870;zero;60;150000;950;8200;48;40000;780;8200;48;120000;870;8200;60;50000;730;8200;60;150000;810;BMW CAR CARE EQUIPMENT (OBBLIGATORIO PER NLT Dal 01.07.2020), Eliminazione Funzione Sedile Passeggero, Supporto Lombare, Vernici Metallizzate, Vetri Posteriori Laterali E Lunotto Oscurati;Unleaded - Electric;1998 Cm3;1998 L;XDrive 30e;2022;2065 Kg;535 Kg;Manufacturer Vehicle;0 G/Km;4WD;2 Litri Per 100km;5-Door;5;AUT8;215 KW;292 CV;20;Sport Utility Vehicle;225/60 C18 104W;225/60 C18 104W;no;si;no;-;-;29/09/2022;21747;https://auto.nextlane.com/public/player/c671c4cb477357e4f927423b969ea70e32922c04362b9794da89a3fa8e4f3a395f7c9e9a9d292b66e3909b1dca5f895e99e48383a6b0d0be142b36b1a8dd2cc4;https://s3.stampyt.io/prod/customer/media/10a2e16a-7eac-4371-b3d4-852b16393fe3/7775c766-141c-44e5-8b98-3395a9bd6fc6.jpg
Auto;40220226;BMW;X3;BMW X3 xDrive 30e xLine Sport utility vehicle 5-door (Euro 6.2);FSP;Middle - Suv/Cross Over - Premium;52393;zero;48;40000;620;zero;48;120000;670;zero;60;50000;530;zero;60;150000;590;7860;48;40000;460;7860;48;120000;510;7860;60;50000;400;7860;60;150000;460;Business Plus, Cambio Automatico Sportivo Steptronic A 8 Rapporti Con Paddle Al Volante, Parking Assistant Con Telecamera Post., Supporto Lombare, Tyre Repair Kit, Vernici Metallizzate;Unleaded - Electric;1998 Cm3;1998 L;XDrive 30e XLine;2020;2065 Kg;555 Kg;Manufacturer Vehicle;49 G/Km;4WD;2.3 Litri Per 100km;5-Door;5;AUT8;215 KW;292 CV;20;Sport Utility Vehicle;245/50 C19 103W;245/50 C19 103W;no;si;no;-;-;27/08/2020;78976;https://auto.nextlane.com/public/player/d4f0b217500a2b06f04e65718d36051549760384480c92d17cf6294fa72192160ef08dfe3ddd2c5485bc1686ee4b7fe8fdafb6941851a841070fb2f13a876adc;https://s3.stampyt.io/prod/customer/media/246a8932-041f-4089-85d9-e80bbf18f46a/52a9049c-1fa4-403a-ac85-ac493fc7ea39.jpg
Auto;-;BMW;X4;BMW X4 XDrive 20i MH48V Sport Utility Vehicle 5-Door (Euro 6E);BSP;-;52311;zero;48;40000;900;zero;48;120000;1060;zero;60;50000;840;zero;60;150000;980;7850;48;40000;730;7850;48;120000;900;7850;60;50000;900;7850;60;150000;850;-;Diesel - Electric;1998 Cm3;1998 L;XDrive 20i MH48V;2025;1875 Kg;545 Kg;Manufacturer Vehicle;0 G/Km;4WD;7.5 Litri Per 100km;5-Door;5;AUT8;135 KW;184 CV;20;Sport Utility Vehicle;225/60 C18 104W;225/60 C18 104W;no;no;si;-;-;-;-;-;https://www.nolecar.com/immaginiutente/automobili//700/700_M_79_al.png
Auto;-;BMW;X6;BMW X6 XDrive30d MSport Autom. Sport Utility Vehicle 5-Door (Euro 6E);BSP;-;77352;zero;48;40000;1240;zero;48;120000;1410;zero;60;50000;1150;zero;60;150000;1310;11600;48;40000;1000;11600;48;120000;1170;11600;60;50000;950;11600;60;150000;1110;-;Unleaded - Electric;2993 Cm3;2993 L;XDrive30d MSport Autom.;2025;2295 Kg;-2294 Kg;Manufacturer Vehicle;0 G/Km;4WD;7.2 Litri Per 100km;5-Door;5;AUT8;219 KW;298 CV;26;Sport Utility Vehicle;275/45 C20 110W;275/45 C20 110W;no;no;si;-;-;-;-;-;https://www.nolecar.com/immaginiutente/automobili//700/700_M_453_al.png
Auto;-;BYD;SEAL U DM-I;BYD SEAL U DM-I 1.5 218cv Boost Sport Utility Vehicle 5-Door (Euro 6E);FSG;Middle - Suv/Cross Over - Generic;31885;zero;48;40000;590;zero;48;120000;670;zero;60;50000;540;zero;60;150000;610;4780;48;40000;490;4780;48;120000;570;4780;60;50000;460;4780;60;150000;530;-;Unleaded - Electric;1498 Cm3;1498 L;1.5 218cv Boost;2024;1940 Kg;410 Kg;Manufacturer Vehicle;0 G/Km;Front;0.9 Litri Per 100km;5-Door;5;AUT;160 KW;218 CV;16;Sport Utility Vehicle;235/50 C19 99V;235/50 C19 99V;no;no;si;-;-;-;-;-;-
Auto;40225852;CITROËN;C1;CITROËN C1 1.0 VTi72 S&S Feel Micro car 5-door (Euro 6D);BBG;Mini - Hatchback/Sedan - Generic;9918;zero;48;40000;260;zero;48;120000;290;zero;60;50000;220;zero;60;150000;260;1490;48;40000;230;1490;48;120000;260;1490;60;50000;200;1490;60;150000;230;"Ruotino Di Scorta, Touch Pad 7"" Mirror Screen Triple Play DAB, Vernice Metallizzata";Petrol (unleaded);998 Cm3;998 L;1.0 VTi72 S&S Feel;2019;915 Kg;325 Kg;Manufacturer Vehicle;85 G/Km;Front;3.7 Litri Per 100km;5-Door;4;MAN5;53 KW;72 CV;12;Micro Car;165/65 C14 79T;165/65 C14 79T;no;si;no;-;-;15/07/2020;35420;https://auto.nextlane.com/public/player/6f99207744f101a24d6630efffb60f5fe2abe34c70dcc42404f3a8af83027454840855def15266f8b92895078a3a629cb59904713e0489edc04dd168b5295e8f;https://s3.stampyt.io/prod/customer/media/781a570c-426c-4769-a1ed-4b2099d9f356/3f3444ce-c6e1-417f-a3d1-29e614d4336c.jpg
Auto;40273468;CITROËN;C1;CITROËN C1 1.0 VTi72 S&S Feel Neopatentati Micro car 5-door (Euro 6D);BBG;Mini - Hatchback/Sedan - Generic;10697;zero;48;40000;260;zero;48;120000;300;zero;60;50000;230;zero;60;150000;270;1600;48;40000;220;1600;48;120000;270;1600;60;50000;200;1600;60;150000;240;Vernice Pastello;Petrol (unleaded);998 Cm3;998 L;1.0 VTi72 S&S Feel Neopatentati;2021;965 Kg;275 Kg;Manufacturer Vehicle;0 G/Km;Front;4.9 Litri Per 100km;5-Door;4;MAN5;53 KW;72 CV;12;Micro Car;165/60 C15 81H;165/60 C15 81H;no;si;no;-;-;07/12/2021;21714;https://auto.nextlane.com/public/player/368049872679a9e6c07ad39a19aa40c3444acc18a832980664eb9fa3a1c1ac543ad56ced097c03f2a1c520aa9619cf9d83b4d5e80544f6e0e7a9ec632809e724;https://s3.stampyt.io/prod/customer/media/4a482599-2394-472a-a8eb-f4332b4b9c96/7bb66886-1084-40e1-be1f-d0ad022a7920.jpg
Auto;40251206;CITROËN;C1;CITROËN C1 1.0 VTi72 S&S Feel Neopatentati Micro car 5-door (Euro 6D);BBG;Mini - Hatchback/Sedan - Generic;10369;zero;48;40000;240;zero;48;120000;280;zero;60;50000;230;zero;60;150000;260;1560;48;40000;200;1560;48;120000;250;1560;60;50000;200;1560;60;150000;240;Vernice Metallizzata;Petrol (unleaded);998 Cm3;998 L;1.0 VTi72 S&S Feel Neopatentati;2019;965 Kg;275 Kg;Manufacturer Vehicle;0 G/Km;Front;4.9 Litri Per 100km;5-Door;4;MAN5;53 KW;72 CV;12;Micro Car;165/60 C15 81H;165/60 C15 81H;no;si;no;-;-;25/02/2021;7305;https://auto.nextlane.com/public/player/dfe55317b951543f29913024ce48b62abcd37b1bfc9c560f1a7062970928b8f74e429037d449fbb5ee93f9daf5b312faab1b331d31f4fc995aecb293e757bf54;https://s3.stampyt.io/prod/customer/media/6277371b-cf9a-4a5a-9914-29bfac8f1190/65567718-c031-45d9-bf3a-a15a1b3c541a.jpg
Auto;40273156;CITROËN;C3;CITROËN C3 PureTech 110 S&S Shine EAT6 Hatchback 5-door (Euro 6D);CBG;Small - Hatchback/Sedan - Generic;16176;zero;48;40000;320;zero;48;120000;370;zero;60;50000;290;zero;60;150000;340;2430;48;40000;270;2430;48;120000;320;2430;60;50000;250;2430;60;150000;300;Colori Metallizzati, Telecamera Di Retromarcia;Petrol (unleaded);1199 Cm3;1199 L;PureTech 110 S&S Shine EAT6;2020;1165 Kg;445 Kg;Manufacturer Vehicle;107 G/Km;Front;5.9 Litri Per 100km;5-Door;5;AUT6;81 KW;110 CV;14;Hatchback;205/55 C16 86V;205/55 C16 86V;no;si;no;-;-;25/11/2021;33560;https://auto.nextlane.com/public/player/3d29969b215035f56ae70e79fce95f30154a067795fba92f8a7aead11bdd3a74eb8df913bc011b3516ec2e16a8c59aaecda8e0b79234e5093df7b0b1b8a6a8ad;https://s3.stampyt.io/prod/customer/media/887adfcf-e4a3-4a11-930e-cc49848e3ed1/f3082e6d-83d9-447b-865a-86bb5e3bf82a.jpg
Auto;40273108;CITROËN;C3;CITROËN C3 PureTech 110 S&S Shine EAT6 Hatchback 5-door (Euro 6D);CBG;Small - Hatchback/Sedan - Generic;16176;zero;48;40000;290;zero;48;120000;350;zero;60;50000;270;zero;60;150000;320;2430;48;40000;240;2430;48;120000;300;2430;60;50000;230;2430;60;150000;280;Colori Metallizzati, Telecamera Di Retromarcia, Tetto Opal White (Non Con P0WP);Petrol (unleaded);1199 Cm3;1199 L;PureTech 110 S&S Shine EAT6;2020;1165 Kg;445 Kg;Manufacturer Vehicle;107 G/Km;Front;5.9 Litri Per 100km;5-Door;5;AUT6;81 KW;110 CV;14;Hatchback;205/55 C16 86V;205/55 C16 86V;no;si;no;-;-;25/11/2021;37713;https://auto.nextlane.com/public/player/b3ddc713f05a30bce6912b939105764f238ce1c36694f9abb399bac81b587d6f7c81fd3016759604310ea35467d9af12b64edc3456660dbca334a13310d221b1;https://s3.stampyt.io/prod/customer/media/97d64e30-a36d-4cfe-8d7e-f6473c634ef4/0b045d18-a1ec-4811-b27a-46afcabd1571.jpg
Auto;40273100;CITROËN;C3;CITROËN C3 PureTech 110 S&S Shine EAT6 Hatchback 5-door (Euro 6D);CBG;Small - Hatchback/Sedan - Generic;16176;zero;48;40000;300;zero;48;120000;360;zero;60;50000;270;zero;60;150000;330;2430;48;40000;250;2430;48;120000;310;2430;60;50000;230;2430;60;150000;290;Colori Metallizzati, Telecamera Di Retromarcia, Tetto Opal White (Non Con P0WP);Petrol (unleaded);1199 Cm3;1199 L;PureTech 110 S&S Shine EAT6;2020;1165 Kg;445 Kg;Manufacturer Vehicle;107 G/Km;Front;5.9 Litri Per 100km;5-Door;5;AUT6;81 KW;110 CV;14;Hatchback;205/55 C16 86V;205/55 C16 86V;no;si;no;-;-;25/11/2021;71803;https://auto.nextlane.com/public/player/afabd595e494646b4c60cabbe3eff13f0b1bbe9134e4bcdac380096ea427b9a1ca9ad9584ba45c4b83c7fb18511611de8aae982c6988d57b0331b0ee5a9c46b9;https://s3.stampyt.io/prod/customer/media/8807ae96-d41e-447a-8b2b-87bbb87c47ad/1b589f34-cb23-4cb1-bd0d-7d06098ad6a5.jpg
Auto;40259352;CITROËN;C3;CITROËN C3 PureTech 83 S&S Feel Pack Neo patentati Hatchback 5-door (Euro 6D);CBG;Small - Hatchback/Sedan - Generic;12734;zero;48;40000;300;zero;48;120000;350;zero;60;50000;280;zero;60;150000;320;1910;48;40000;260;1910;48;120000;310;1910;60;50000;240;1910;60;150000;290;Colori Metallizzati, Predisposizione Ruotino Di Scorta;Petrol (unleaded);1199 Cm3;1199 L;PureTech 83 S&S Feel Pack Neo Patentati;2020;1128 Kg;412 Kg;Manufacturer Vehicle;99 G/Km;Front;4.2 Litri Per 100km;5-Door;5;MAN5;61 KW;83 CV;14;Hatchback;205/55 C16 86V;205/55 C16 86V;no;si;no;-;-;18/03/2022;35013;https://auto.nextlane.com/public/player/25158cc4e9d21856984dd9771e26e6fa284f9d84b28b715100ad56de680c84cea8ec10ebc44ad183654b44547d18f65dac1bab40f94fe0720f1a3d253f60c810;https://s3.stampyt.io/prod/customer/media/8837714b-bb09-47d4-ac3c-df14cadcec22/39e94bfd-a966-4b64-b66c-0b01ae4d6fc5.jpg
Auto;-;CITROËN;C3;CITROËN C3 Turbo 100 S&S YOU Hatchback 5-Door (Euro 6E);CBG;-;12000;zero;48;40000;260;zero;48;120000;330;zero;60;50000;250;zero;60;150000;300;1800;48;40000;220;1800;48;120000;290;1800;60;50000;220;1800;60;150000;270;-;Petrol (unleaded);1199 Cm3;1199 L;Turbo 100 S&S YOU;2025;1226 Kg;394 Kg;Manufacturer Vehicle;0 G/Km;Front;5.6 Litri Per 100km;5-Door;5;MAN6;74 KW;100 CV;14;Hatchback;205/55 C16 90T;205/55 C16 90T;no;no;si;-;-;-;-;-;https://s3.stampyt.io/prod/customer/media/8837714b-bb09-47d4-ac3c-df14cadcec22/39e94bfd-a966-4b64-b66c-0b01ae4d6fc5.jpg
Auto;-;CITROËN;C5 AIRCROSS;CITROËN C5 AIRCROSS BlueHDi 130 S&S Plus EAT8 Sport Utility Vehicle 5-Door (Euro 6E);DSG;Compact - Suv/Cross Over - Generic;31393;zero;48;40000;460;zero;48;120000;550;zero;60;50000;440;zero;60;150000;520;4710;48;40000;370;4710;48;120000;450;4710;60;50000;360;4710;60;150000;440;-;Diesel;1499 Cm3;1499 L;BlueHDi 130 S&S Plus EAT8;2024;1574 Kg;456 Kg;Manufacturer Vehicle;0 G/Km;Front;5.5 Litri Per 100km;5-Door;5;AUT8;96 KW;130 CV;16;Sport Utility Vehicle;225/55 C18 91V;225/55 C18 91V;no;no;si;-;-;-;-;-;https://www.nolecar.com/immaginiutente/automobili//700/700_M_655_al.jpg
Auto;-;DACIA;JOGGER;DACIA JOGGER 1.0 TCe GPL Essential 5p SW 5-Door (Euro 6E);DWG;-;14224;zero;48;40000;350;zero;48;120000;410;zero;60;50000;320;zero;60;150000;380;2130;48;40000;300;2130;48;120000;370;2130;60;50000;280;2130;60;150000;340;-;LPG;999 Cm3;999 L;1.0 TCe GPL Essential 5p;2024;1223 Kg;501 Kg;Manufacturer Vehicle;0 G/Km;Front;7.6 Litri Per 100km;5-Door;5;MAN6;74 KW;100 CV;12;SW;205/60 C16 92H;205/60 C16 92H;no;no;si;-;-;-;-;-;-
Auto;-;DS;DS 7;DS DS 7 BlueHDi 130 Automatica Pallas Sport Utility Vehicle 5-Door (Euro 6E);DSG;-;35967;zero;48;40000;570;zero;48;120000;670;zero;60;50000;530;zero;60;150000;610;5400;48;40000;460;5400;48;120000;550;5400;60;50000;440;5400;60;150000;520;-;Diesel;1499 Cm3;1499 L;BlueHDi 130 Automatica Pallas;2026;1585 Kg;465 Kg;Manufacturer Vehicle;0 G/Km;Front;5.5 Litri Per 100km;5-Door;5;AUT8;96 KW;130 CV;16;Sport Utility Vehicle;235/50 C19 99V;235/50 C19 99V;no;no;si;-;-;-;-;-;-
Auto;40268003;FIAT;500;FIAT 500 1.0 70cv Ibrido Connect Hatchback 3-door (Euro 6D);BBG;Mini - Hatchback/Sedan - Generic;13361;zero;48;40000;280;zero;48;120000;340;zero;60;50000;260;zero;60;150000;310;2000;48;40000;240;2000;48;120000;300;2000;60;50000;230;2000;60;150000;280;Grigio Pompei Metallizzato, Ruotino Di Scorta, Sensori Di Parcheggio Posteriori;Unleaded - Electric;999 Cm3;999 L;1.0 70cv Ibrido Connect;2021;980 Kg;380 Kg;Manufacturer Vehicle;88 G/Km;Front;3.9 Litri Per 100km;3-Door;4;MAN6;51 KW;70 CV;12;Hatchback;185/55 C15 82H;185/55 C15 82H;no;si;no;-;-;30/08/2021;45482;https://auto.nextlane.com/public/player/40dbe03eeb3b2e80a76dba5c823d35a122d5b627ac9cd740fdaaa839b479e58300613f7aa0fb24e280d082dbaf4a02cbf8e73dd67a08c67bd7a537c24db0c369;https://s3.stampyt.io/prod/customer/media/0f42b76a-04f4-4c31-af10-8a9afec18b68/3233ebea-a9b1-4867-acc8-b129e1c00b40.jpg
Auto;40242513;FIAT;500X;FIAT 500X 1.0 T3 120cv MT E6D Business Cross over 5-door (Euro 6D);CSG;Small - Suv/Cross Over - Generic;17992;zero;48;40000;300;zero;48;120000;380;zero;60;50000;290;zero;60;150000;360;2700;48;40000;240;2700;48;120000;320;2700;60;50000;250;2700;60;150000;320;Ruotino Di Scorta, Sovratappeti Anteriori E Posteriori, Vernice Pastello Bianca;Petrol (unleaded);999 Cm3;999 L;1.0 T3 120cv MT E6D Business;2020;1320 Kg;520 Kg;Manufacturer Vehicle;130 G/Km;Front;5.4 Litri Per 100km;5-Door;5;MAN6;88 KW;120 CV;12;Cross Over;215/60 C16 95H;215/60 C16 95H;no;si;no;-;-;26/01/2021;21299;https://auto.nextlane.com/public/player/418abfeb3bc3c2a65e83be2bd5b0d3a063e2f8a2735c8751631ceae3a1b2644903cbc99efb64dcdd33a6926989da8482b7920785b5b03200cc45bfc6de9e82bc;https://s3.stampyt.io/prod/customer/media/d07b12a8-066f-44b2-a1d5-f36f92bd2b25/65655c05-ae6f-4ab5-b0a1-8e035f734084.jpg
